date,article_id,country_code,sold_units
2021-05-27,3417,ITA,1
2020-09-06,3576,USA,2
2021-02-11,1923,ITA,1
2020-12-01,5972,CAN,2
2020-09-06,4139,USA,4
2021-05-08,3576,ESP,1
2020-10-29,5972,USA,1
2021-07-28,3417,POL,1
2020-10-23,5972,USA,1
2019-11-25,5984,RUS,2
2021-01-19,1923,UKR,8
2020-11-04,1132,ESP,10
2020-10-05,1923,RUS,1
2020-12-14,5972,RUS,2
2020-07-05,5984,USA,1
2020-09-15,2902,USA,1
2020-05-12,1132,USA,1
2020-07-09,1132,USA,1
2020-10-19,2902,RUS,1
2021-02-03,1132,USA,1
2021-04-23,3446,UKR,1
2021-07-19,332,USA,3
2021-03-13,4139,USA,2
2021-04-20,1132,RUS,1
2020-12-20,1132,USA,3
2020-12-03,332,POL,1
2020-11-11,1923,ROU,4
2020-04-09,2902,ESP,1
2020-05-06,1132,USA,1
2020-04-28,1132,BEL,3
2021-01-26,3417,RUS,2
2020-06-09,362,AUS,1
2020-06-14,332,ITA,2
2021-01-14,3448,POL,17
2020-03-01,362,DEU,2
2020-10-01,1923,USA,1
2020-10-30,3448,GRC,4
2019-11-24,3448,CAN,1
2021-08-24,1132,ITA,1
2021-06-16,1132,USA,1
2020-09-14,1516,UKR,1
2021-07-30,3448,RUS,1
2021-01-20,332,USA,1
2021-08-27,1579,RUS,1
2020-09-14,4139,PRT,2
2021-07-07,1516,GBR,1
2020-09-08,3448,GBR,2
2021-03-29,362,USA,2
2020-10-12,4139,ESP,1
2019-09-21,332,CAN,3
2019-09-25,332,USA,5
2021-05-29,1132,UKR,5
2020-10-31,5984,GBR,1
2020-11-10,2902,BEL,2
2019-08-09,5972,DEU,1
2019-09-21,3417,ESP,1
2020-12-05,5984,ESP,1
2021-06-09,2902,USA,1
2021-08-01,1132,USA,7
2020-02-08,362,DEU,1
2020-05-30,3446,USA,1
2021-05-07,332,USA,1
2021-06-29,1516,RUS,4
2021-05-27,5984,USA,1
2020-06-12,3446,USA,3
2021-08-08,3417,NLD,1
2019-08-08,5984,USA,3
2021-08-10,1132,RUS,8
2020-04-17,1516,USA,1
2021-07-16,362,DEU,2
2020-10-31,1923,ESP,5
2019-12-13,3446,ITA,1
2021-04-27,3576,RUS,1
2019-12-19,2902,SWE,4
2020-12-10,4139,UKR,1
2020-10-12,3576,RUS,1
2019-11-16,3448,USA,4
2021-04-10,4139,USA,1
2021-01-12,3448,USA,4
2019-09-23,3446,NLD,1
2020-10-25,1923,NLD,1
2019-10-02,5972,ESP,1
2021-03-25,362,SWE,2
2020-09-27,362,USA,2
2021-08-21,1132,USA,3
2020-05-31,3417,AUS,2
2020-09-14,1516,RUS,1
2021-05-31,1132,DEU,4
2019-11-24,3446,USA,1
2021-07-08,2902,RUS,1
2020-08-12,1516,USA,2
2020-06-17,1516,USA,1
2019-10-27,1579,DEU,1
2020-04-04,1579,FRA,3
2020-09-29,1132,ESP,1
2021-03-31,332,USA,2
2021-06-20,3576,FRA,2
2020-11-06,1579,CAN,2
2021-03-26,1923,UKR,1
2020-12-31,5972,FRA,1
2020-10-08,3448,USA,3
2020-09-11,1516,DEU,1
2020-12-22,1132,ROU,3
2019-09-16,3576,CAN,1
2021-06-29,3448,USA,3
2020-07-31,3576,RUS,1
2020-10-09,5984,POL,1
2019-11-20,3446,DEU,1
2020-12-04,1132,CAN,1
2020-03-08,1132,ESP,1
2021-06-21,1132,RUS,1
2020-06-10,3448,GBR,1
2020-10-25,1516,RUS,3
2020-11-05,5972,RUS,1
2020-12-18,1579,DEU,1
2021-08-02,1923,CAN,1
2021-06-02,1516,USA,2
2020-05-24,332,UKR,1
2019-12-27,332,POL,3
2021-03-20,332,RUS,1
2020-11-11,362,POL,1
2021-02-08,3576,ESP,1
2020-11-11,409,GRC,1
2020-06-20,2902,POL,1
2021-03-12,5972,RUS,1
2020-06-22,362,CAN,1
2019-09-20,3417,RUS,1
2021-08-14,5984,RUS,1
2021-06-21,332,RUS,1
2021-06-05,5984,DEU,2
2020-09-23,1579,RUS,1
2020-11-02,409,USA,3
2021-01-09,332,RUS,1
2020-06-08,2902,USA,1
2019-11-03,3446,USA,1
2021-05-14,332,UKR,1
2020-06-20,1132,RUS,2
2020-09-19,2902,USA,3
2020-10-03,1516,GBR,1
2020-03-23,5972,FRA,2
2021-06-09,1923,RUS,4
2020-11-27,362,NLD,1
2021-06-12,1579,USA,2
2021-07-15,1132,FRA,1
2020-03-11,362,RUS,1
2021-08-27,1579,UKR,1
2020-02-14,2902,USA,1
2021-06-30,1132,ITA,1
2021-08-21,332,USA,1
2019-12-23,1579,GRC,1
2020-10-15,332,RUS,1
2021-06-20,1579,ITA,1
2021-02-25,5984,SWE,1
2019-09-07,332,GBR,4
2021-06-21,3417,FRA,2
2020-04-15,2902,USA,1
2020-09-20,409,GBR,2
2020-11-10,2902,GRC,2
2020-12-19,1579,DEU,1
2020-03-28,5984,USA,1
2020-02-20,2902,ROU,5
2020-10-20,332,UKR,1
2020-07-06,1132,POL,2
2020-08-02,1516,ITA,1
2020-08-11,2902,NLD,1
2020-06-22,3576,ITA,1
2020-07-25,332,POL,3
2021-06-06,1132,ITA,1
2019-08-26,5984,FRA,1
2020-01-15,1579,ESP,1
2020-09-15,3576,USA,1
2020-10-19,1132,USA,1
2021-02-18,4139,USA,2
2019-12-13,332,ITA,2
2021-04-19,1516,FRA,15
2019-11-15,3446,USA,1
2020-06-04,1516,CZE,1
2019-10-14,332,CAN,1
2020-05-09,3417,ROU,1
2019-11-08,332,FRA,1
2020-11-27,5972,USA,1
2020-05-31,3417,ROU,2
2020-05-12,3446,USA,5
2020-04-25,1516,DEU,2
2021-07-23,3448,UKR,1
2021-06-02,3448,DEU,7
2021-08-18,1516,USA,2
2019-12-13,3448,DEU,1
2020-01-08,332,ITA,1
2021-02-05,3448,GRC,1
2021-06-10,3446,ITA,2
2020-02-25,332,USA,1
2021-03-17,1579,USA,1
2021-07-03,1579,ITA,1
2020-12-25,1923,NLD,5
2020-09-11,332,USA,2
2020-08-09,362,USA,1
2021-06-09,1132,FRA,1
2021-03-09,5984,ITA,1
2021-05-22,1579,FRA,2
2021-05-17,362,USA,1
2020-08-26,3446,UKR,1
2021-06-10,1132,RUS,7
2021-03-25,1132,DEU,1
2021-02-15,4139,CAN,2
2021-08-19,3576,FRA,2
2019-09-03,3446,ROU,2
2020-08-12,1516,USA,2
2021-04-30,332,RUS,2
2021-03-05,4139,USA,1
2020-05-27,3576,ITA,1
2021-02-08,409,USA,2
2020-11-12,1579,ESP,1
2021-07-28,1923,POL,3
2021-05-02,5984,ITA,1
2021-03-16,3576,DEU,1
2019-09-16,3446,USA,2
2021-07-02,1579,USA,2
2021-03-22,362,POL,1
2020-04-30,3417,GBR,4
2020-06-20,2902,RUS,1
2021-05-30,4139,USA,1
2020-11-10,3448,DEU,8
2020-09-27,3448,UKR,1
2021-07-12,3448,USA,5
2020-12-18,1132,USA,2
2020-06-11,362,RUS,1
2020-01-25,3446,GBR,1
2021-08-28,1516,USA,4
2020-11-03,332,CAN,1
2019-11-28,5984,USA,1
2019-12-06,3417,AUS,3
2020-08-06,332,DEU,1
2021-06-19,332,GBR,1
2019-08-23,1516,USA,2
2020-06-14,409,USA,3
2021-01-11,4139,DEU,4
2020-12-26,4139,ESP,7
2021-07-24,2902,RUS,8
2021-08-21,332,USA,1
2020-07-03,1579,USA,1
2020-09-12,1579,USA,1
2019-08-25,1516,RUS,2
2019-09-30,3446,USA,1
2021-08-16,1579,UKR,3
2021-08-05,4139,FRA,1
2020-07-07,332,DEU,2
2021-08-14,4139,ROU,1
2020-09-12,1579,ROU,1
2021-04-10,1132,USA,1
2019-12-21,2902,USA,8
2019-09-02,1516,GBR,1
2020-02-16,332,GBR,1
2020-11-03,1132,RUS,2
2020-01-27,2902,USA,1
2020-10-17,332,USA,1
2020-01-25,3446,USA,1
2020-10-03,362,DEU,1
2021-05-14,332,DEU,1
2021-08-24,3417,USA,3
2021-02-20,5972,ESP,2
2021-08-05,1923,GBR,4
2020-12-10,4139,UKR,1
2020-08-15,1516,ITA,4
2020-08-04,1132,RUS,1
2021-07-28,409,RUS,1
2021-02-01,4139,ROU,2
2020-05-06,1132,RUS,1
2021-08-23,1516,BEL,4
2020-02-26,2902,USA,2
2020-03-15,3576,USA,4
2020-05-21,1132,CAN,2
2021-01-15,1579,AUS,1
2020-09-17,3576,DEU,6
2020-08-19,1516,POL,1
2019-11-15,332,USA,4
2021-03-06,362,DEU,1
2020-10-27,2902,GBR,1
2020-07-02,1579,USA,1
2020-02-26,1132,USA,1
2020-03-20,2902,ESP,1
2020-12-21,332,CAN,1
2020-09-05,4139,GBR,3
2021-04-11,3446,GBR,1
2021-08-13,1579,RUS,1
2019-09-01,332,FRA,2
2021-05-11,332,UKR,2
2020-08-16,1132,GBR,2
2020-05-29,332,DEU,1
2021-07-03,2902,SWE,2
2021-05-01,332,USA,2
2020-03-20,409,ITA,1
2020-03-08,3576,ESP,1
2021-02-14,1579,RUS,1
2019-08-23,1516,USA,2
2020-02-08,332,DEU,1
2021-07-15,5984,ITA,1
2019-12-17,5984,ESP,1
2020-06-22,3576,USA,1
2021-03-06,4139,FRA,2
2020-08-04,5984,UKR,2
2019-12-30,3446,USA,2
2020-10-30,3448,UKR,4
2021-08-15,1132,UKR,2
2020-11-22,5972,RUS,1
2020-01-29,2902,ESP,1
2021-08-29,332,FRA,1
2021-04-23,4139,ITA,2
2021-08-07,332,ESP,3
2021-08-11,3446,GBR,1
2020-05-14,3417,DEU,4
2021-06-26,1132,RUS,1
2021-01-22,362,RUS,1
2021-08-18,332,RUS,1
2019-08-15,5972,AUS,2
2021-07-10,1516,USA,4
2019-10-23,332,USA,1
2020-09-15,1132,CAN,1
2020-04-18,3448,ROU,1
2020-11-28,1923,USA,3
2021-06-09,5984,BEL,14
2019-09-08,332,USA,4
2020-06-13,332,POL,1
2020-02-12,1579,USA,1
2020-05-10,3446,NLD,4
2019-07-24,5984,USA,1
2021-04-27,1579,POL,1
2020-05-18,3446,USA,4
2019-08-17,332,RUS,2
2020-09-18,4139,DEU,1
2020-10-31,5972,GBR,2
2020-12-29,1132,ITA,1
2020-10-12,5972,GBR,2
2020-06-06,332,ROU,1
2020-06-18,1516,USA,3
2020-09-12,332,USA,1
2020-07-25,332,BEL,3
2020-10-10,362,USA,1
2020-06-11,332,RUS,1
2021-08-20,362,USA,3
2020-09-21,332,USA,2
2021-04-17,3448,ITA,1
2020-05-22,1132,RUS,4
2021-04-14,5984,NLD,1
2020-10-01,362,RUS,2
2021-04-22,3417,USA,1
2020-01-11,332,USA,1
2020-08-09,362,GBR,1
2021-05-09,1516,UKR,1
2019-12-09,332,DEU,5
2019-11-21,3446,ESP,1
2020-03-12,3446,RUS,1
2021-04-26,1923,RUS,1
2020-02-28,332,RUS,1
2021-07-28,4139,RUS,2
2021-03-05,409,USA,1
2021-05-01,332,POL,1
2021-04-23,1132,USA,1
2020-10-02,1516,RUS,1
2021-08-04,3576,CAN,2
2020-08-14,1132,USA,3
2020-07-25,3448,DEU,3
2019-12-31,1579,RUS,1
2020-01-06,5972,USA,1
2021-05-20,1923,USA,2
2021-03-14,3446,USA,1
2020-11-11,362,ITA,1
2020-04-03,3576,FRA,2
2021-07-20,3448,RUS,2
2021-03-22,362,USA,1
2020-04-19,362,ITA,1
2021-01-04,4139,USA,2
2020-10-29,1132,USA,1
2021-05-28,1132,RUS,5
2020-01-02,332,USA,1
2019-11-13,332,ITA,1
2021-03-09,332,USA,1
2020-09-15,3576,ROU,1
2020-06-08,3448,SWE,1
2020-09-15,2902,UKR,1
2020-08-04,3576,USA,1
2020-12-20,332,RUS,1
2020-05-29,3448,RUS,1
2021-06-12,362,USA,1
2020-04-17,3446,USA,1
2021-05-24,1923,CAN,1
2020-08-01,2902,USA,1
2020-01-11,332,ESP,1
2021-03-10,3448,RUS,2
2021-05-30,1132,ITA,1
2021-07-22,5984,FRA,2
2021-02-10,3446,CAN,1
2021-06-26,2902,CAN,5
2020-05-18,3448,AUS,1
2020-04-15,3448,GBR,2
2020-10-04,362,NLD,6
2020-12-20,332,ESP,1
2021-06-03,362,CAN,1
2019-08-07,1516,USA,1
2021-07-20,4139,UKR,1
2020-11-30,362,USA,3
2020-03-06,409,GBR,1
2021-08-08,1923,RUS,1
2020-04-21,362,USA,1
2021-07-06,1923,BEL,1
2019-08-04,332,USA,1
2021-04-27,1923,UKR,1
2020-08-10,332,DEU,1
2020-01-20,1579,SWE,1
2020-10-15,332,USA,1
2021-06-20,362,GBR,3
2021-07-30,1132,USA,3
2019-07-23,332,FRA,2
2020-07-28,1579,CAN,2
2021-03-14,3576,USA,1
2019-09-07,3576,USA,1
2021-06-26,332,USA,1
2021-06-20,362,DEU,3
2020-12-09,362,USA,1
2021-01-03,409,POL,1
2020-12-21,5972,RUS,4
2020-12-26,1579,RUS,2
2021-03-01,1923,RUS,2
2021-06-15,1132,RUS,1
2020-06-10,3448,USA,1
2019-11-17,3446,RUS,1
2019-10-21,332,ITA,2
2021-01-19,3417,USA,1
2020-07-25,3446,SWE,2
2021-03-13,1923,USA,2
2020-08-25,362,POL,1
2021-07-31,1132,RUS,1
2020-07-16,3448,USA,1
2021-08-11,1579,USA,1
2021-04-16,5984,USA,1
2019-10-14,3446,UKR,5
2021-05-23,1132,POL,2
2020-11-19,1579,USA,1
2020-03-23,1516,USA,1
2020-03-26,362,BEL,1
2021-05-05,1579,USA,2
2019-10-29,332,ITA,2
2020-11-02,362,FRA,1
2020-09-23,362,USA,1
2021-07-29,5984,USA,1
2019-10-27,3417,USA,4
2019-08-27,5984,RUS,1
2020-10-28,4139,POL,1
2021-08-13,1923,GBR,2
2021-05-19,409,FRA,1
2020-12-21,1579,USA,3
2020-03-13,5984,POL,1
2019-11-05,332,USA,2
2019-11-15,332,FRA,4
2020-02-27,409,UKR,1
2021-07-15,1132,USA,1
2020-07-04,1132,USA,1
2020-08-27,5984,USA,1
2019-10-31,5984,ITA,3
2020-02-01,1579,DEU,1
2021-05-03,3576,ROU,2
2020-08-08,3417,FRA,2
2020-07-09,1132,RUS,1
2020-08-13,1132,BEL,1
2020-12-02,362,FRA,1
2020-08-05,362,RUS,2
2021-04-14,409,USA,1
2021-04-11,2902,ROU,1
2021-07-20,1579,POL,2
2021-02-06,4139,USA,3
2021-03-28,3576,USA,2
2019-10-01,332,ROU,3
2020-03-22,3417,USA,2
2020-06-17,3446,ROU,1
2019-12-20,3417,GBR,3
2021-05-03,332,RUS,1
2020-09-10,1132,USA,1
2021-04-05,5972,USA,1
2020-05-02,1579,USA,2
2020-04-25,2902,USA,2
2021-02-01,4139,USA,2
2019-12-12,2902,FRA,1
2019-07-27,5972,USA,2
2021-07-06,1516,DEU,3
2020-10-18,1923,ESP,1
2019-11-03,3417,RUS,2
2020-04-18,1516,RUS,2
2019-10-28,1579,CAN,1
2020-03-03,3417,USA,2
2020-07-28,362,RUS,5
2020-10-05,1923,CAN,1
2021-07-04,4139,FRA,2
2021-02-23,3446,DEU,1
2020-01-21,332,CAN,1
2020-09-05,362,USA,5
2021-04-16,1923,USA,1
2020-11-17,3448,RUS,3
2019-09-14,3446,UKR,5
2020-02-14,3417,USA,1
2021-01-17,5984,ITA,1
2020-01-05,3417,ITA,2
2020-03-29,2902,RUS,1
2021-08-03,332,USA,1
2019-08-11,1579,PRT,1
2020-12-11,409,USA,3
2021-02-28,1132,GBR,1
2020-05-30,5984,AUS,1
2020-10-26,332,FRA,1
2019-12-11,332,DEU,1
2021-01-25,1923,USA,5
2020-04-26,1579,RUS,1
2021-05-15,3576,FRA,1
2020-01-24,332,AUS,1
2020-11-26,332,GBR,2
2019-11-22,332,USA,1
2020-04-18,3448,FRA,1
2021-07-26,3417,BEL,1
2020-08-25,5984,USA,1
2021-06-25,332,ITA,2
2021-04-10,332,CAN,1
2020-07-03,1579,AUS,1
2019-10-01,5984,RUS,2
2020-10-11,1923,FRA,3
2021-01-07,1132,AUS,2
2019-10-16,1579,USA,1
2021-06-11,332,UKR,1
2020-01-10,5972,SWE,1
2021-06-02,1132,POL,1
2021-03-22,4139,DEU,1
2021-05-29,5984,RUS,2
2021-07-16,1516,ESP,1
2020-04-29,5984,USA,1
2021-01-24,1923,RUS,9
2021-02-08,332,CAN,1
2020-02-02,1579,FRA,1
2019-11-02,3446,FRA,1
2020-11-27,362,POL,1
2020-05-06,3446,DEU,6
2021-02-13,5984,RUS,1
2020-11-10,409,FRA,1
2020-06-01,332,FRA,1
2021-07-06,1579,ESP,1
2020-08-13,1132,RUS,1
2020-02-23,5984,USA,1
2021-03-16,362,DEU,3
2020-03-19,332,UKR,2
2021-03-17,1923,USA,3
2019-12-06,332,USA,2
2021-01-12,3448,ITA,4
2021-05-20,1516,DEU,1
2020-11-10,409,USA,1
2021-08-01,1132,RUS,7
2020-04-26,1516,ITA,4
2021-06-21,3576,GBR,1
2020-08-03,5984,UKR,4
2020-08-04,3446,POL,1
2020-10-19,3417,USA,1
2019-12-13,2902,USA,2
2021-07-15,409,GBR,1
2021-02-13,4139,DEU,3
2020-12-14,4139,CAN,3
2020-09-06,5972,USA,1
2021-06-26,3417,RUS,1
2021-05-28,1132,SWE,5
2021-07-28,3417,ESP,1
2020-09-30,362,USA,2
2020-07-20,362,UKR,1
2021-07-06,3448,ESP,1
2021-07-27,362,USA,1
2019-09-21,332,DEU,3
2019-08-10,332,USA,1
2020-06-13,409,ITA,2
2021-03-24,332,USA,1
2020-11-10,3448,ESP,8
2021-07-15,5984,RUS,1
2019-11-22,332,UKR,1
2020-12-07,5972,ITA,3
2020-11-14,362,USA,1
2019-10-30,3417,ITA,1
2020-12-11,332,RUS,1
2019-08-06,332,GBR,1
2020-02-03,3448,RUS,2
2021-01-11,332,FRA,2
2019-12-12,3448,RUS,1
2021-04-28,409,RUS,4
2021-07-27,1923,USA,6
2020-09-12,4139,DEU,1
2019-11-09,3446,RUS,4
2020-01-02,332,ITA,1
2019-09-02,3446,ITA,1
2021-03-27,362,USA,3
2019-12-20,3417,ESP,3
2020-12-02,332,DEU,1
2021-06-29,1923,RUS,6
2020-09-21,362,RUS,1
2019-08-16,1579,GBR,1
2020-12-03,409,USA,2
2021-06-19,362,USA,1
2020-07-01,362,RUS,2
2021-06-17,3448,USA,1
2020-10-13,1579,RUS,1
2021-05-11,1516,DEU,2
2019-07-29,1516,RUS,1
2021-06-19,4139,ESP,1
2019-11-13,3448,PRT,1
2020-05-09,2902,DEU,6
2020-02-25,332,USA,1
2021-01-10,3448,USA,26
2021-01-15,4139,ESP,3
2021-08-11,1579,USA,1
2021-05-17,1132,CAN,4
2020-11-29,332,USA,1
2019-08-24,409,ESP,1
2020-03-31,1579,USA,1
2019-10-11,3576,USA,1
2020-11-01,362,FRA,1
2021-08-20,1579,RUS,3
2020-12-28,1923,USA,6
2021-05-07,332,USA,1
2021-01-01,362,ITA,2
2020-02-02,332,FRA,1
2021-02-02,1923,CZE,5
2021-01-25,3448,USA,1
2020-12-09,332,AUS,2
2020-08-03,362,USA,1
2020-11-18,332,RUS,1
2019-09-06,1516,CZE,1
2019-10-28,3417,USA,6
2020-03-06,362,USA,1
2021-06-06,4139,USA,1
2020-11-11,3448,FRA,1
2019-09-23,3446,USA,1
2021-03-14,1132,USA,1
2021-04-23,4139,FRA,2
2021-01-13,3448,RUS,4
2020-10-24,3448,CAN,2
2020-04-13,5984,RUS,1
2020-03-31,1132,USA,1
2020-12-02,1132,USA,3
2020-10-23,362,FRA,2
2021-02-14,2902,ESP,1
2021-08-14,409,USA,2
2020-12-09,5972,RUS,3
2021-03-14,3446,FRA,1
2021-01-22,3448,RUS,1
2020-07-17,3576,GRC,1
2019-11-09,3446,AUS,4
2020-11-16,362,ESP,1
2020-04-09,2902,RUS,1
2020-10-04,1132,USA,1
2019-07-30,332,DEU,4
2019-09-20,3417,RUS,1
2021-05-08,1579,USA,1
2020-09-11,332,RUS,2
2021-02-08,362,GBR,1
2020-09-30,332,USA,1
2019-12-13,332,FRA,2
2021-05-29,1579,USA,1
2021-04-19,362,DEU,3
2021-06-20,1516,GBR,1
2021-02-10,362,ESP,1
2021-05-02,3417,ESP,2
2020-08-18,362,USA,1
2020-09-16,1132,ROU,1
2019-09-07,3576,ESP,1
2020-11-30,5972,ESP,2
2020-01-20,3448,NLD,1
2021-05-07,5972,RUS,2
2019-12-20,1579,USA,1
2020-02-11,5984,DEU,1
2021-05-28,1132,USA,5
2020-08-16,362,ITA,1
2020-10-06,2902,UKR,2
2021-07-26,362,POL,1
2020-12-17,4139,USA,1
2020-11-18,332,GBR,3
2019-10-18,3446,FRA,2
2021-06-10,3448,USA,101
2020-02-15,5972,NLD,1
2021-05-30,3448,BEL,11
2020-11-29,362,DEU,2
2020-06-01,332,USA,1
2020-04-23,5984,USA,1
2019-12-29,3417,RUS,1
2021-05-06,4139,ITA,4
2020-10-07,362,DEU,2
2020-08-13,3446,USA,1
2019-11-27,332,ESP,1
2020-04-04,3576,GBR,8
2020-04-05,1579,RUS,1
2020-04-19,3417,CAN,2
2020-10-20,1579,ITA,1
2020-10-04,362,USA,6
2019-11-14,3448,FRA,2
2019-08-18,5984,USA,2
2019-10-28,1579,DEU,1
2019-12-15,332,USA,1
2021-06-20,3576,DEU,2
2021-01-09,3446,ESP,1
2020-07-20,5972,USA,2
2019-08-15,1516,GBR,1
2020-06-21,3576,GBR,1
2019-11-23,3446,USA,1
2020-05-10,5984,RUS,1
2020-12-14,5972,PRT,2
2021-06-14,409,ESP,5
2019-07-25,5984,FRA,4
2019-12-26,332,USA,1
2019-11-06,3417,RUS,1
2019-12-12,5972,POL,1
2019-09-17,5984,USA,2
2021-06-25,362,FRA,2
2021-06-05,1132,DEU,1
2020-06-12,3446,ITA,3
2019-11-15,332,ESP,4
2020-03-25,409,USA,2
2021-03-05,4139,USA,1
2020-08-22,362,DEU,1
2020-05-02,3448,UKR,1
2021-02-21,3576,RUS,2
2021-05-14,1516,FRA,2
2020-10-26,362,RUS,1
2019-09-15,3446,NLD,1
2019-08-09,5972,GBR,1
2020-11-07,362,POL,3
2021-05-01,1516,GBR,2
2020-09-30,3576,BEL,1
2021-04-10,1132,CAN,1
2021-08-01,4139,POL,2
2020-04-09,3576,CAN,1
2021-04-10,4139,RUS,1
2020-06-11,1579,USA,2
2021-03-02,3448,USA,1
2020-10-10,362,CZE,1
2020-08-13,1132,RUS,1
2020-02-20,2902,SWE,5
2020-11-23,5972,FRA,2
2020-06-30,2902,DEU,1
2019-10-26,3417,RUS,1
2020-10-31,5984,USA,1
2021-07-31,1132,USA,7
2020-10-21,362,ESP,4
2020-11-25,332,DEU,2
2021-08-15,1516,DEU,2
2021-03-09,332,USA,1
2020-04-10,3448,DEU,1
2020-08-10,3417,ITA,1
2021-01-28,1923,USA,5
2020-10-02,332,BEL,2
2020-09-01,2902,RUS,1
2021-02-13,4139,USA,3
2021-04-14,3576,USA,4
2020-10-03,1516,CZE,1
2019-10-03,409,ITA,1
2019-07-28,5972,ROU,1
2020-07-28,409,UKR,2
2021-07-03,1579,USA,1
2019-12-20,5972,RUS,1
2021-05-22,1579,ESP,2
2020-04-27,3448,USA,1
2020-02-21,5972,ROU,1
2020-11-10,332,UKR,2
2021-08-04,1132,POL,2
2021-08-04,1132,CAN,2
2020-04-05,362,FRA,2
2020-04-08,362,CZE,1
2019-09-08,5984,GBR,1
2020-03-20,5984,DEU,1
2021-04-18,4139,CAN,1
2021-02-23,362,ESP,1
2021-08-22,5984,DEU,1
2021-01-18,3448,USA,15
2021-02-27,332,USA,1
2021-02-16,332,CAN,1
2021-04-04,1132,USA,1
2019-07-23,332,ESP,3
2019-12-16,3448,AUS,5
2020-01-19,362,USA,1
2021-06-25,1132,UKR,3
2020-06-24,362,RUS,2
2021-06-09,4139,SWE,1
2020-06-15,3446,ITA,1
2019-09-12,332,GBR,5
2021-05-23,1132,FRA,2
2021-04-15,5972,DEU,1
2021-04-10,4139,DEU,1
2021-01-03,362,DEU,5
2020-06-26,1132,USA,2
2021-07-25,3576,UKR,2
2021-01-09,3448,USA,10
2020-03-06,3446,FRA,2
2021-03-24,3448,UKR,3
2021-08-25,362,USA,6
2020-04-25,2902,NLD,2
2021-05-30,409,AUS,2
2020-08-15,332,CAN,4
2020-02-10,3446,DEU,1
2020-06-20,2902,USA,1
2019-11-28,332,BEL,4
2021-05-07,1132,USA,4
2020-11-09,3448,USA,1
2020-11-02,332,FRA,1
2021-01-05,332,ITA,1
2020-01-30,3448,RUS,1
2020-08-23,1579,USA,1
2020-07-15,409,USA,1
2020-03-11,332,USA,1
2020-10-04,3576,DEU,1
2020-01-14,1579,UKR,3
2020-10-18,3417,CZE,2
2021-04-04,2902,USA,2
2021-03-24,3448,GBR,3
2021-08-02,1516,USA,2
2021-02-03,3417,GBR,2
2021-03-11,1132,RUS,1
2020-08-01,362,GBR,2
2019-10-15,5984,ROU,2
2020-04-03,1516,USA,3
2021-01-27,1923,UKR,5
2021-06-10,1923,FRA,13
2021-08-18,1579,AUS,1
2020-12-02,362,ITA,1
2019-11-22,3417,ESP,2
2019-08-05,332,RUS,2
2020-03-06,3446,USA,2
2020-03-06,409,USA,1
2020-05-27,3576,ESP,1
2021-06-01,4139,FRA,1
2020-09-15,5984,USA,1
2020-07-27,362,USA,1
2020-08-26,362,ITA,1
2020-12-11,332,USA,1
2021-06-19,1516,GBR,1
2021-01-15,3446,RUS,1
2021-05-11,4139,ITA,2
2021-06-30,1923,RUS,5
2021-07-14,2902,USA,2
2020-06-27,409,RUS,1
2020-12-26,1579,USA,2
2019-09-13,332,USA,4
2020-09-19,332,SWE,1
2021-08-01,1132,USA,7
2021-05-29,3576,USA,2
2019-08-08,1516,FRA,1
2020-12-06,332,USA,4
2020-07-15,362,USA,1
2020-01-07,3448,ITA,1
2021-08-11,362,USA,1
2020-04-28,1579,USA,1
2019-07-26,332,POL,2
2020-09-07,332,USA,1
2020-05-04,1579,USA,1
2021-04-28,362,ESP,1
2020-04-27,3576,USA,1
2020-10-23,332,RUS,2
2021-07-29,1132,USA,1
2019-10-17,332,USA,2
2021-03-09,5984,USA,1
2021-02-28,5972,PRT,1
2021-05-24,332,USA,1
2020-11-22,1132,USA,1
2019-10-11,332,USA,1
2021-05-17,1579,DEU,3
2020-05-16,3448,USA,1
2021-08-26,1579,ESP,2
2020-10-13,362,USA,2
2021-05-04,1132,RUS,2
2021-07-31,4139,DEU,2
2021-02-20,1923,RUS,2
2019-07-23,5984,USA,3
2021-04-27,3576,USA,1
2020-05-07,2902,USA,1
2020-11-26,332,POL,3
2020-05-12,2902,USA,1
2020-07-20,5972,USA,2
2021-01-24,4139,USA,9
2020-06-28,362,ESP,1
2021-01-04,332,USA,2
2021-04-25,362,USA,1
2021-05-14,332,GBR,1
2020-11-05,1132,BEL,3
2021-03-08,362,FRA,2
2021-01-22,5984,USA,1
2021-06-10,362,USA,4
2019-08-07,5984,USA,1
2020-12-31,5972,USA,1
2021-07-03,1579,BEL,1
2019-11-03,3446,ESP,1
2021-06-10,1579,USA,3
2020-09-18,332,POL,2
2021-01-18,1923,CZE,10
2019-08-08,332,AUS,1
2021-08-26,1132,USA,1
2021-03-19,409,RUS,3
2021-07-07,4139,ROU,1
2020-11-22,332,ITA,2
2021-05-23,1132,DEU,2
2021-07-29,5984,DEU,1
2021-07-25,4139,USA,2
2020-11-09,3417,UKR,1
2021-08-24,1132,DEU,1
2020-10-16,1132,GBR,1
2020-08-21,1132,DEU,1
2021-04-17,362,ESP,1
2020-08-29,1132,RUS,2
2020-04-28,5972,USA,1
2020-01-30,362,ITA,2
2019-11-22,3448,USA,2
2020-02-21,5972,FRA,1
2020-12-10,362,RUS,2
2021-01-02,1132,USA,1
